#Table1
objid,nvote,elliptical,spiralclock,spiralanticlock,edgeon,dontknow,merger
1237657630060118041,31,0.194000005722046,0,0,0,0,0.805999994277954
1237662269154263073,35,0,0,0.028999999165535,0.028999999165535,0.114000000059605,0.828999996185303
1237657851234025695,22,0.090999998152256,0,0,0,0.090999998152256,0.818000018596649
1237651821097189484,30,0,0,0,0,0,1
1237659161204883737,26,0.115000002086163,0,0,0,0,0.884999990463257
1237654879116918809,56,0.0540000014007092,0,0.0540000014007092,0.0179999992251396,0.0540000014007092,0.820999979972839
1237655125553709175,33,0.090999998152256,0,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.818000018596649
1237662267001536935,27,0.0370000004768372,0,0.0740000009536743,0,0,0.888999998569489
1237664854181871687,30,0,0.0329999998211861,0.0329999998211861,0,0.0329999998211861,0.899999976158142
1237652600110383327,56,0,0,0,0,0.0179999992251396,0.98199999332428
1237656538591133851,25,0.0399999991059303,0.0399999991059303,0,0,0.0399999991059303,0.879999995231628
1237656538591133852,47,0.105999998748302,0,0,0.0430000014603138,0,0.851000010967255
1237662194531500157,58,0.017000000923872,0.0520000010728836,0.017000000923872,0.034000001847744,0,0.879000008106232
1237665532788998376,57,0,0,0.0700000002980232,0.0179999992251396,0.0529999993741512,0.860000014305115
1237665351320862900,67,0.13400000333786,0.0299999993294477,0,0.0299999993294477,0,0.805999994277954
1237665179524661454,24,0.0419999994337559,0,0,0,0,0.958000004291534
1237657190370377751,34,0.118000000715256,0.028999999165535,0,0,0.028999999165535,0.824000000953674
1237657191447658614,25,0,0,0.0399999991059303,0,0.0799999982118607,0.879999995231628
1237662697034612927,66,0.0299999993294477,0,0,0.0149999996647239,0.0149999996647239,0.939000010490417
1237663782593888321,27,0.0370000004768372,0,0,0.0370000004768372,0.0740000009536743,0.851999998092651
1237663916261703872,34,0,0,0,0,0,1
1237665356696846411,28,0.0359999984502792,0.0359999984502792,0,0,0.0359999984502792,0.89300000667572
1237658300056338797,33,0,0.0299999993294477,0,0.0299999993294477,0.0299999993294477,0.908999979496002
1237663784739995886,34,0.028999999165535,0,0,0.0590000003576279,0.028999999165535,0.882000029087067
1237663278465548518,46,0.0869999974966049,0,0,0.0219999998807907,0.0869999974966049,0.804000020027161
1237648720718463288,61,0.0160000007599592,0.0489999987185001,0,0.0329999998211861,0.0979999974370003,0.802999973297119
1237650370487910624,31,0.160999998450279,0,0,0,0.0320000015199184,0.805999994277954
1237658424090493081,37,0.135000005364418,0,0,0.0270000007003546,0,0.837999999523163
1237664834860351703,26,0,0,0,0.0379999987781048,0.0769999995827675,0.884999990463257
1237671766931472708,32,0,0.0309999994933605,0,0.0309999994933605,0.0309999994933605,0.906000018119812
1237664870825590994,56,0.0540000014007092,0.0359999984502792,0,0.0359999984502792,0.0179999992251396,0.85699999332428
1237657591930290375,37,0.0540000014007092,0,0,0,0.0270000007003546,0.919000029563904
1237655347816038538,35,0.028999999165535,0,0.028999999165535,0,0.0570000000298023,0.885999977588654
1237655464844132405,32,0.0939999967813492,0,0,0,0.0309999994933605,0.875
1237655465920364786,33,0.120999999344349,0,0,0.0610000006854534,0,0.818000018596649
1237655465920364787,53,0.0189999993890524,0,0,0,0,0.981000006198883
