#Table1
objid,nvote,elliptical,spiralclock,spiralanticlock,edgeon,dontknow,merger
1237655693557301860,58,0.828000009059906,0,0.017000000923872,0.034000001847744,0.120999999344349,0
1237655693557826089,65,0.800000011920929,0.0149999996647239,0.0149999996647239,0.046000000089407,0.123000003397465,0
1237655693557891393,40,0.850000023841858,0.025000000372529,0,0.025000000372529,0.100000001490116,0
1237648703528305120,63,0.841000020503998,0,0,0,0.158999994397163,0
1237668650389274821,23,0.825999975204468,0,0,0.0869999974966049,0,0.0869999974966049
1237668650389406209,22,1,0,0,0,0,0
1237668650926407987,31,0.83899998664856,0.0320000015199184,0,0.0970000028610229,0.0320000015199184,0
1237668650926408103,28,0.85699999332428,0.0359999984502792,0,0.0710000023245811,0.0359999984502792,0
1237668569858638211,61,0.836000025272369,0.0329999998211861,0,0.0489999987185001,0.0820000022649765,0
1237668569858703744,23,0.825999975204468,0.0869999974966049,0.0430000014603138,0.0430000014603138,0,0
1237668569858769358,32,0.906000018119812,0,0,0.0309999994933605,0.061999998986721,0
1237655549668229596,28,0.820999979972839,0,0,0.10700000077486,0,0.0710000023245811
1237648673458815588,35,0.828999996185303,0,0,0.028999999165535,0.0570000000298023,0.0860000029206276
1237655549669015920,57,0.824999988079071,0,0,0.0879999995231628,0.0879999995231628,0
1237668650389012931,26,0.962000012397766,0.0379999987781048,0,0,0,0
1237668650389012865,23,0.957000017166138,0,0.0430000014603138,0,0,0
1237668650926080286,29,0.861999988555908,0,0,0.137999996542931,0,0
1237668569858310492,37,0.865000009536743,0,0.0270000007003546,0.108000002801418,0,0
1237668569858376183,22,0.908999979496002,0,0,0.0450000017881393,0.0450000017881393,0
1237648673994768746,32,0.875,0.0309999994933605,0,0.0309999994933605,0.061999998986721,0
1237655550207001165,27,0.814999997615814,0,0,0.0370000004768372,0.0740000009536743,0.0740000009536743
1237655550207066253,22,0.908999979496002,0,0.090999998152256,0,0,0
1237655560403615938,27,0.888999998569489,0.0370000004768372,0.0370000004768372,0,0.0370000004768372,0
1237655550207459750,35,0.943000018596649,0,0,0,0.028999999165535,0.028999999165535
1237655550207787422,21,0.952000021934509,0,0,0,0.0480000004172325,0
1237668650388750831,51,0.862999975681305,0.0199999995529652,0.0199999995529652,0.0590000003576279,0.0390000008046627,0
1237668651463016872,75,0.907000005245209,0,0,0.0670000016689301,0.0270000007003546,0
1237655550742757719,23,0.957000017166138,0,0,0.0430000014603138,0,0
1237655550742757574,63,0.936999976634979,0,0.0160000007599592,0.0320000015199184,0.0160000007599592,0
1237655550742888811,74,0.810999989509583,0,0,0.0540000014007092,0.135000005364418,0
1237655550742954414,54,0.814999997615814,0,0.0740000009536743,0.0740000009536743,0.0370000004768372,0
1237655560403878129,47,0.935999989509583,0,0,0,0.0640000030398369,0
1237674648848564367,31,0.870999991893768,0,0,0.12899999320507,0,0
1237671141480399028,36,1,0,0,0,0,0
1237674648853807142,61,0.851999998092651,0,0,0.0659999996423721,0.0820000022649765,0
1237674648854593682,39,0.949000000953674,0.0260000005364418,0,0,0.0260000005364418,0
1237674603216634078,25,0.800000011920929,0,0,0.0799999982118607,0.119999997317791,0
1237648703523520868,28,0.96399998664856,0,0,0.0359999984502792,0,0
1237648703524897062,32,0.938000023365021,0,0.0309999994933605,0,0,0.0309999994933605
1237648703527518565,32,0.968999981880188,0,0,0,0.0309999994933605,0
1237648703529353526,60,0.816999971866608,0.0329999998211861,0.017000000923872,0.0829999968409538,0.0500000007450581,0
1237674649923748038,42,0.810000002384186,0.0480000004172325,0,0.0949999988079071,0.0480000004172325,0
1237648704060129535,35,0.800000011920929,0,0.0570000000298023,0.028999999165535,0.0860000029206276,0.028999999165535
1237648704061768006,33,0.970000028610229,0,0.0299999993294477,0,0,0
1237648704063537620,66,0.84799998998642,0,0,0.0450000017881393,0.105999998748302,0
1237648704064586014,30,0.933000028133392,0,0,0.0329999998211861,0.0329999998211861,0
1237648704064651809,34,0.912000000476837,0,0,0.0590000003576279,0.028999999165535,0
1237648704065175896,57,0.912000000476837,0,0,0.0529999993741512,0.0350000001490116,0
1237648704065700461,28,0.89300000667572,0,0.0359999984502792,0.0359999984502792,0.0359999984502792,0
1237648704066486773,35,0.85699999332428,0,0.0570000000298023,0.0570000000298023,0.028999999165535,0
1237648704066552464,60,0.899999976158142,0,0,0.100000001490116,0,0
1237648704066814286,34,0.852999985218048,0,0,0,0.146999999880791,0
1237648704066879831,37,0.945999979972839,0,0,0.0270000007003546,0.0270000007003546,0
1237648704066879877,27,0.814999997615814,0,0,0.111000001430511,0.0740000009536743,0
1237648704066945789,50,0.899999976158142,0.0199999995529652,0,0.0399999991059303,0.0399999991059303,0
1237648704067338410,31,1,0,0,0,0,0
1237648704067666630,41,0.878000020980835,0.0240000002086163,0.0240000002086163,0.0729999989271164,0,0
1237648704068059967,26,0.808000028133392,0.0379999987781048,0,0.115000002086163,0.0379999987781048,0
1237648704069042441,33,0.84799998998642,0,0.0299999993294477,0,0.0299999993294477,0.090999998152256
1237648704069305134,71,0.915000021457672,0.0140000004321337,0.0140000004321337,0.0280000008642673,0.0280000008642673,0
1237674650463895712,31,0.805999994277954,0,0,0.0649999976158142,0.0970000028610229,0.0320000015199184
1237648704587104344,26,0.884999990463257,0,0,0.0769999995827675,0.0379999987781048,0
1237648704594575484,33,0.879000008106232,0,0.0610000006854534,0.0299999993294477,0.0299999993294477,0
1237648704601457120,30,0.866999983787537,0.0670000016689301,0,0.0329999998211861,0.0329999998211861,0
1237648704601522440,34,0.940999984741211,0,0,0.0590000003576279,0,0
1237648704602309157,27,0.962999999523163,0,0,0,0.0370000004768372,0
1237648704602308730,24,0.958000004291534,0,0,0.0419999994337559,0,0
1237648704602439979,31,0.935000002384186,0,0,0,0.0320000015199184,0.0320000015199184
1237648704602440026,28,1,0,0,0,0,0
1237648704602505360,27,0.814999997615814,0,0,0.148000001907349,0.0370000004768372,0
1237648704603030075,70,0.971000015735626,0,0.0140000004321337,0,0.0140000004321337,0
1237648704603161198,36,1,0,0,0,0,0
1237648704603423257,38,0.867999970912933,0.0260000005364418,0.0260000005364418,0.0529999993741512,0.0260000005364418,0
