#Table1
objid,nvote,elliptical,spiralclock,spiralanticlock,edgeon,dontknow,merger
1237648722819547442,40,0.824999988079071,0.025000000372529,0.025000000372529,0,0.125,0
1237648722819875127,38,0.894999980926514,0.0260000005364418,0.0260000005364418,0.0529999993741512,0,0
1237648722820203200,29,0.828000009059906,0,0,0.0689999982714653,0.103000000119209,0
1237648722820858058,27,0.851999998092651,0,0,0,0.111000001430511,0.0370000004768372
1237651753453945514,39,0.846000015735626,0,0.0260000005364418,0,0.128000006079674,0
1237651753457156328,39,0.973999977111816,0,0,0,0.0260000005364418,0
1237651753458139387,36,0.916999995708466,0,0,0.0280000008642673,0.0560000017285347,0
1237651753458991409,44,0.931999981403351,0,0,0.0230000000447035,0.0450000017881393,0
1237651753459122757,21,0.810000002384186,0,0,0,0.189999997615814,0
1237651753459516089,31,0.805999994277954,0,0.0320000015199184,0.0320000015199184,0.12899999320507,0
1237651753459908703,32,0.843999981880188,0,0,0,0.156000003218651,0
1237651753460302053,54,0.851999998092651,0.0189999993890524,0,0,0.129999995231628,0
1237651753460433127,53,0.810999989509583,0.0189999993890524,0.0189999993890524,0.0570000000298023,0.0939999967813492,0
1237651753461416140,27,0.962999999523163,0.0370000004768372,0,0,0,0
1237651753462399631,25,0.800000011920929,0.0399999991059303,0,0,0.159999996423721,0
1237651753462792366,35,0.885999977588654,0,0.028999999165535,0.028999999165535,0.028999999165535,0.028999999165535
1237651753464431079,20,0.899999976158142,0,0,0,0.100000001490116,0
1237651753464955127,22,0.818000018596649,0,0.0450000017881393,0,0.136000007390976,0
1237651753465479383,38,0.867999970912933,0,0.0260000005364418,0.0260000005364418,0.0529999993741512,0.0260000005364418
1237651753467576477,38,0.947000026702881,0,0.0260000005364418,0.0260000005364418,0,0
1237651753467642040,38,0.921000003814697,0,0.0260000005364418,0.0260000005364418,0.0260000005364418,0
1237651753467838542,59,0.830999970436096,0,0.017000000923872,0.0509999990463257,0.017000000923872,0.0850000008940697
1237651753467838588,60,0.800000011920929,0.017000000923872,0,0.0670000016689301,0.116999998688698,0
1237651753468166283,54,1,0,0,0,0,0
1237651753469280813,33,0.879000008106232,0,0,0.0299999993294477,0.090999998152256,0
1237651753469739166,26,0.922999978065491,0.0379999987781048,0,0,0.0379999987781048,0
1237651753469935791,59,0.847000002861023,0,0,0.152999997138977,0,0
1237651753470066797,32,0.906000018119812,0,0.0939999967813492,0,0,0
1237651753470525554,42,0.880999982357025,0,0,0.0949999988079071,0.0240000002086163,0
1237651753470525612,26,0.846000015735626,0.0379999987781048,0,0.0379999987781048,0,0.0769999995827675
1237651753470525633,31,0.805999994277954,0,0,0.0970000028610229,0.0970000028610229,0
1237651753470722237,20,0.850000023841858,0,0,0.0500000007450581,0.100000001490116,0
1237651753473015848,57,0.894999980926514,0,0,0.0700000002980232,0.0179999992251396,0.0179999992251396
1237651753473082008,74,0.824000000953674,0.0140000004321337,0,0.0810000002384186,0.0810000002384186,0
1237651753473736791,32,0.843999981880188,0,0.0309999994933605,0.061999998986721,0.061999998986721,0
1237651753474457748,53,0.810999989509583,0,0.0189999993890524,0,0.131999999284744,0.0379999987781048
1237651753474851102,57,0.842000007629395,0,0.0179999992251396,0.0529999993741512,0.0879999995231628,0
1237651753475506416,31,0.805999994277954,0.0649999976158142,0.0320000015199184,0,0.0970000028610229,0
1237651753475899898,26,0.808000028133392,0,0,0,0.19200000166893,0
1237651753476161664,28,0.89300000667572,0.0359999984502792,0.0359999984502792,0,0.0359999984502792,0
1237651753476161735,31,0.902999997138977,0.0320000015199184,0,0.0320000015199184,0.0320000015199184,0
1237651753479438356,48,0.875,0,0.0419999994337559,0.0419999994337559,0.0419999994337559,0
1237651753479504083,21,0.810000002384186,0,0.0480000004172325,0.14300000667572,0,0
1237651753480224788,49,0.917999982833862,0,0,0.0410000011324883,0.0410000011324883,0
1237651753480486926,56,0.875,0.0179999992251396,0.0179999992251396,0.0540000014007092,0.0179999992251396,0.0179999992251396
1237651753480880773,55,0.818000018596649,0.0179999992251396,0,0,0.164000004529953,0
1237651753482059978,67,0.820999979972839,0,0.0149999996647239,0,0.119000002741814,0.0450000017881393
1237651753482059981,38,0.815999984741211,0,0,0.0529999993741512,0.131999999284744,0
1237651753482322145,32,0.811999976634979,0.061999998986721,0.0309999994933605,0.0309999994933605,0.0309999994933605,0.0309999994933605
1237651753482387888,28,0.820999979972839,0.0359999984502792,0,0.0359999984502792,0.10700000077486,0
1237651753486188874,28,0.89300000667572,0,0,0,0.10700000077486,0
1237651753486319903,30,0.833000004291534,0,0.0670000016689301,0.0329999998211861,0.0670000016689301,0
1237651753487368375,31,0.870999991893768,0,0,0.0970000028610229,0,0.0320000015199184
1237651753488220458,22,0.908999979496002,0,0,0,0.090999998152256,0
1237651753488744652,57,0.860000014305115,0,0.0350000001490116,0.0529999993741512,0.0529999993741512,0
1237651753489400069,61,0.836000025272369,0,0.0160000007599592,0.0489999987185001,0.0979999974370003,0
1237651753489727840,55,0.818000018596649,0,0,0.0359999984502792,0.144999995827675,0
1237651753489727884,29,0.828000009059906,0,0,0.0689999982714653,0.103000000119209,0
1237651753490252489,23,0.870000004768372,0,0,0,0.129999995231628,0
1237651753490252617,23,0.825999975204468,0.0430000014603138,0,0,0.129999995231628,0
1237651753490383200,65,0.830999970436096,0,0.0149999996647239,0.0149999996647239,0.123000003397465,0.0149999996647239
1237651753989833115,38,0.921000003814697,0,0.0260000005364418,0.0260000005364418,0.0260000005364418,0
1237651753990554326,26,0.884999990463257,0,0.0379999987781048,0,0.0769999995827675,0
1237651753991209236,60,0.816999971866608,0,0.017000000923872,0.017000000923872,0.150000005960464,0
1237651753994617045,40,0.850000023841858,0,0,0.025000000372529,0.125,0
1237651753995141322,50,0.860000014305115,0,0.0199999995529652,0.100000001490116,0.0199999995529652,0
1237651753995272550,47,0.809000015258789,0,0.0209999997168779,0,0.170000001788139,0
1237651753996845243,51,0.824000000953674,0,0,0.0390000008046627,0.136999994516373,0
1237651753997369903,52,0.827000021934509,0,0,0.0379999987781048,0.135000005364418,0
1237651753998942405,60,0.866999983787537,0,0,0.0670000016689301,0.0670000016689301,0
1237651753999401211,28,0.85699999332428,0,0,0.0359999984502792,0.0710000023245811,0.0359999984502792
1237651754000777421,29,0.828000009059906,0,0.0689999982714653,0,0.103000000119209,0
1237651754001170647,28,0.820999979972839,0,0,0.0359999984502792,0.14300000667572,0
1237651754002088010,32,0.968999981880188,0,0.0309999994933605,0,0,0
1237651754002612424,34,0.912000000476837,0,0,0.0879999995231628,0,0
1237651754003136610,30,0.899999976158142,0,0,0.0329999998211861,0.0670000016689301,0
1237651754003726514,55,0.800000011920929,0,0.0179999992251396,0.0729999989271164,0.108999997377396,0
1237651754004971616,52,0.884999990463257,0.0379999987781048,0,0.0379999987781048,0,0.0379999987781048
1237651754005168373,27,0.962999999523163,0,0,0,0.0370000004768372,0
1237651754005168442,46,0.935000002384186,0,0,0,0.0430000014603138,0.0219999998807907
1237651754005233749,29,0.861999988555908,0,0,0.0689999982714653,0.034000001847744,0.034000001847744
1237655107846144143,32,0.811999976634979,0,0.061999998986721,0.061999998986721,0.061999998986721,0
1237655107846209649,31,0.935000002384186,0,0,0.0320000015199184,0.0320000015199184,0
1237655108382949463,28,0.89300000667572,0,0,0.10700000077486,0,0
1237655108382949545,44,0.864000022411346,0,0,0,0.136000007390976,0
1237655109456756876,34,0.912000000476837,0.028999999165535,0,0,0,0.0590000003576279
1237655373039862434,30,0.800000011920929,0.0670000016689301,0,0,0.133000001311302,0
1237655463242170625,47,0.829999983310699,0,0,0.0430000014603138,0.128000006079674,0
1237655463244398781,28,0.820999979972839,0.0710000023245811,0,0.0710000023245811,0.0359999984502792,0
1237655463244464296,33,0.84799998998642,0.0299999993294477,0,0.0299999993294477,0.090999998152256,0
1237658917460443220,34,0.882000029087067,0,0,0.028999999165535,0.0879999995231628,0
1237658917460836862,22,0.908999979496002,0,0,0,0.090999998152256,0
1237658917998297165,30,0.933000028133392,0.0329999998211861,0,0,0.0329999998211861,0
1237658918534250655,29,0.828000009059906,0,0,0.034000001847744,0.0689999982714653,0.0689999982714653
1237658919071318181,24,0.875,0.0419999994337559,0,0,0.0829999968409538,0
1237658919071973516,34,0.852999985218048,0,0,0,0.146999999880791,0
1237659131676917899,26,0.808000028133392,0,0.0379999987781048,0,0.153999999165535,0
1237659131676983602,33,0.818000018596649,0,0,0,0.181999996304512,0
1237659131679080933,37,0.837999999523163,0,0,0,0.162000000476837,0
