#Table1
objid,nvote,elliptical,spiralclock,spiralanticlock,edgeon,dontknow,merger
1237648721764810935,25,0.119999997317791,0,0,0.879999995231628,0,0
1237648722285035928,27,0.0740000009536743,0,0,0.925999999046326,0,0
1237648722304303506,27,0.148000001907349,0,0,0.851999998092651,0,0
1237671264423051443,54,0.0740000009536743,0,0,0.925999999046326,0,0
1237651504879436021,25,0.0799999982118607,0,0.0399999991059303,0.839999973773956,0.0399999991059303,0
1237651204231987401,66,0.136000007390976,0.0149999996647239,0.0299999993294477,0.818000018596649,0,0
1237648722845761621,28,0.179000005125999,0,0,0.820999979972839,0,0
1237648722843861088,36,0.0560000017285347,0.0560000017285347,0,0.805999994277954,0.0829999968409538,0
1237648722842812508,57,0.0529999993741512,0,0,0.894999980926514,0.0529999993741512,0
1237648722297094287,43,0.0230000000447035,0,0,0.976999998092651,0,0
1237648721784275203,62,0.0480000004172325,0.0160000007599592,0,0.935000002384186,0,0
1237648721783488764,28,0.10700000077486,0,0,0.85699999332428,0.0359999984502792,0
1237665127991541987,30,0.0329999998211861,0,0,0.967000007629395,0,0
1237665128001241268,30,0.100000001490116,0,0,0.899999976158142,0,0
1237665129613492234,41,0.0729999989271164,0,0,0.805000007152557,0.0489999987185001,0.0729999989271164
1237665329845960833,28,0.0359999984502792,0.0710000023245811,0,0.820999979972839,0.0710000023245811,0
1237665367431577658,47,0.0430000014603138,0,0.0209999997168779,0.935999989509583,0,0
1237665368506105959,33,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.84799998998642,0.0610000006854534,0
1237665368507220043,26,0,0,0,0.846000015735626,0.115000002086163,0.0379999987781048
1237665369044353178,33,0.0299999993294477,0,0.0299999993294477,0.908999979496002,0,0.0299999993294477
1237665370120912988,49,0.14300000667572,0.0410000011324883,0,0.815999984741211,0,0
1237671690689249481,51,0.0390000008046627,0,0.0390000008046627,0.921999990940094,0,0
1237665536000393401,34,0,0,0,1,0,0
1237665429170159755,31,0.12899999320507,0,0,0.870999991893768,0,0
1237665428098253044,33,0.181999996304512,0,0,0.818000018596649,0,0
1237665427558301878,36,0.0560000017285347,0,0.111000001430511,0.833000004291534,0,0
1237665369573097614,26,0.0769999995827675,0.0379999987781048,0,0.884999990463257,0,0
1237665367432167602,25,0.0799999982118607,0,0,0.839999973773956,0.0799999982118607,0
1237665350783336612,29,0,0.103000000119209,0,0.897000014781952,0,0
1237665330930909242,73,0.0140000004321337,0.0270000007003546,0,0.931999981403351,0.0140000004321337,0.0140000004321337
1237665329860575323,64,0.0469999983906746,0,0,0.953000009059906,0,0
1237665329320624248,31,0.0970000028610229,0,0,0.805999994277954,0.0649999976158142,0.0320000015199184
1237665328786374844,28,0.0710000023245811,0,0,0.89300000667572,0.0359999984502792,0
1237665328779165769,26,0.115000002086163,0,0,0.846000015735626,0.0379999987781048,0
1237665228385550418,37,0.0810000002384186,0,0,0.919000029563904,0,0
1237665227311677565,61,0.115000002086163,0,0.0160000007599592,0.836000025272369,0.0160000007599592,0.0160000007599592
1237665227310235966,32,0.0939999967813492,0,0,0.875,0.0309999994933605,0
1237665180056092843,32,0.061999998986721,0,0,0.938000023365021,0,0
1237665178988445855,37,0.0540000014007092,0,0,0.865000009536743,0.0270000007003546,0.0540000014007092
