#Table1
objid,nvote,elliptical,spiralclock,spiralanticlock,edgeon,dontknow,merger
1237665570365833263,47,0.0209999997168779,0.935999989509583,0.0209999997168779,0.0209999997168779,0,0
1237665569831649601,37,0.0540000014007092,0.945999979972839,0,0,0,0
1237665531182514289,34,0,1,0,0,0,0
1237665571445736069,30,0.100000001490116,0.800000011920929,0,0.0670000016689301,0,0.0329999998211861
1237665570901983481,54,0.0370000004768372,0.851999998092651,0.0740000009536743,0.0370000004768372,0,0
1237665570363277649,32,0,0.968999981880188,0.0309999994933605,0,0,0
1237665569824637048,46,0.0219999998807907,0.912999987602234,0.0649999976158142,0,0,0
1237665569292550411,79,0,0.986999988555908,0,0.0130000002682209,0,0
1237665569292550375,59,0.017000000923872,0.949000000953674,0,0.034000001847744,0,0
1237665566617108754,52,0.0579999983310699,0.808000028133392,0,0.096000000834465,0.0189999993890524,0.0189999993890524
1237665566082465918,30,0,0.967000007629395,0,0.0329999998211861,0,0
1237665534928748712,36,0.0280000008642673,0.972000002861023,0,0,0,0
1237665531713880244,50,0.0199999995529652,0.899999976158142,0.0199999995529652,0.0599999986588955,0,0
1237665531178254590,28,0.0359999984502792,0.85699999332428,0.0359999984502792,0.0710000023245811,0,0
1237665441523499019,30,0,1,0,0,0,0
1237665440986693693,41,0.0489999987185001,0.90200001001358,0.0240000002086163,0,0,0.0240000002086163
1237665429708865713,57,0,0.947000026702881,0.0179999992251396,0.0350000001490116,0,0
1237665429174747288,29,0.034000001847744,0.897000014781952,0,0.034000001847744,0.034000001847744,0
1237665570372059607,44,0,0.976999998092651,0,0.0230000000447035,0,0
1237665429173633093,52,0,0.865000009536743,0.0579999983310699,0.0769999995827675,0,0
1237665570899427521,67,0,1,0,0,0,0
1237665571438657884,38,0.0260000005364418,0.815999984741211,0,0.0790000036358833,0,0.0790000036358833
1237665570905718969,56,0.0179999992251396,0.945999979972839,0.0179999992251396,0.0179999992251396,0,0
1237665570367865084,51,0,0.842999994754791,0,0,0,0.157000005245209
1237665569836106010,33,0.0610000006854534,0.84799998998642,0,0.090999998152256,0,0
1237665569831321921,25,0.0399999991059303,0.839999973773956,0,0.119999997317791,0,0
1237665569827455197,62,0.0320000015199184,0.952000021934509,0.0160000007599592,0,0,0
1237665569296875765,42,0.0480000004172325,0.85699999332428,0.0240000002086163,0.0710000023245811,0,0
1237665569289994420,41,0.0240000002086163,0.950999975204468,0.0240000002086163,0,0,0
1237665566622613891,63,0.0949999988079071,0.873000025749207,0.0160000007599592,0,0,0.0160000007599592
1237665549431930896,26,0,0.962000012397766,0.0379999987781048,0,0,0
1237665532261695757,51,0.0590000003576279,0.882000029087067,0,0.0590000003576279,0,0
1237665532245442675,57,0,0.98199999332428,0.0179999992251396,0,0,0
1237665531717222484,26,0,1,0,0,0,0
1237665531176878363,57,0.0350000001490116,0.894999980926514,0.0529999993741512,0,0,0.0179999992251396
1237665442595602568,32,0.0939999967813492,0.843999981880188,0,0.061999998986721,0,0
1237668706224702172,24,0,1,0,0,0,0
1237665570373239095,22,0,0.954999983310699,0.0450000017881393,0,0,0
1237665570372976801,31,0,0.967999994754791,0,0,0,0.0320000015199184
1237665570372452655,23,0,0.912999987602234,0,0.0430000014603138,0,0.0430000014603138
1237665569825554662,27,0.0370000004768372,0.851999998092651,0.0370000004768372,0.0370000004768372,0,0.0370000004768372
1237665549967229208,32,0,0.906000018119812,0,0,0,0.0939999967813492
1237665532260581654,58,0,0.948000013828278,0,0,0,0.0520000010728836
1237665569828372802,37,0,0.919000029563904,0.0270000007003546,0.0540000014007092,0,0
1237668679916388622,30,0.0670000016689301,0.866999983787537,0,0.0329999998211861,0.0329999998211861,0
1237668352429392462,24,0,0.875,0,0.125,0,0
1237667259358445695,45,0.0219999998807907,0.933000028133392,0.0219999998807907,0.0219999998807907,0,0
1237665571445801449,43,0.0230000000447035,0.953000009059906,0.0230000000447035,0,0,0
1237665571443507618,60,0,0.967000007629395,0,0.017000000923872,0,0.017000000923872
1237665571443376482,58,0,0.982999980449677,0.017000000923872,0,0,0
1237665571443376459,55,0,0.96399998664856,0.0179999992251396,0,0.0179999992251396,0
1237665571443179917,32,0.125,0.811999976634979,0,0,0,0.061999998986721
1237665571442327926,39,0.0260000005364418,0.871999979019165,0,0.103000000119209,0,0
1237665571441410364,35,0.028999999165535,0.913999974727631,0,0,0,0.0570000000298023
1237665571439575205,58,0,0.966000020503998,0,0.017000000923872,0,0.017000000923872
1237665571438133466,26,0.0379999987781048,0.808000028133392,0.0379999987781048,0.0379999987781048,0,0.0769999995827675
1237665570904211903,30,0,0.967000007629395,0,0,0.0329999998211861,0
1237665570904146271,28,0,0.820999979972839,0,0.0359999984502792,0.0710000023245811,0.0710000023245811
1237665570900607184,27,0,1,0,0,0,0
1237665570376188318,26,0,0.962000012397766,0,0,0,0.0379999987781048
1237665570375664305,57,0.0350000001490116,0.930000007152557,0.0179999992251396,0.0179999992251396,0,0
1237665570372190509,24,0.125,0.833000004291534,0,0.0419999994337559,0,0
1237665570370420956,61,0.0160000007599592,0.90200001001358,0.0160000007599592,0.0329999998211861,0,0.0329999998211861
1237665570368061802,32,0,0.938000023365021,0.0309999994933605,0,0,0.0309999994933605
1237665570367275241,25,0,0.959999978542328,0,0.0399999991059303,0,0
1237665570363015399,55,0.0179999992251396,0.873000025749207,0.0359999984502792,0.0179999992251396,0.0179999992251396,0.0359999984502792
1237665569839317619,26,0.0379999987781048,0.846000015735626,0,0.0769999995827675,0,0.0379999987781048
1237665569837023432,43,0,0.953000009059906,0.0230000000447035,0.0230000000447035,0,0
1237665569836368156,32,0.061999998986721,0.906000018119812,0,0.0309999994933605,0,0
1237665569836302349,31,0,0.935000002384186,0,0.0649999976158142,0,0
1237665569835647211,30,0.0329999998211861,0.933000028133392,0,0.0329999998211861,0,0
1237665569835516160,73,0,0.944999992847443,0.0410000011324883,0,0.0140000004321337,0
1237665569835516156,22,0,1,0,0,0,0
1237665569835123128,51,0,0.980000019073486,0.0199999995529652,0,0,0
1237665569833681317,58,0.0520000010728836,0.879000008106232,0.017000000923872,0.034000001847744,0.017000000923872,0
1237665569829880136,33,0,0.939000010490417,0,0,0,0.0610000006854534
1237665569829224735,35,0,1,0,0,0,0
1237665569828569259,28,0,0.929000020027161,0,0.0710000023245811,0,0
1237665569824112797,21,0,0.85699999332428,0.0480000004172325,0.0480000004172325,0.0480000004172325,0
1237665569291174085,34,0,1,0,0,0,0
1237665569290977447,27,0.0370000004768372,0.925999999046326,0,0.0370000004768372,0,0
1237649964067651650,76,0,0.973999977111816,0.0130000002682209,0.0130000002682209,0,0
1237650371547758749,37,0,0.919000029563904,0.0270000007003546,0.0540000014007092,0,0
1237649961917350034,30,0.0670000016689301,0.933000028133392,0,0,0,0
1237674649927811079,45,0.0439999997615814,0.843999981880188,0,0,0,0.111000001430511
1237668650926539340,32,0.0309999994933605,0.906000018119812,0,0.061999998986721,0,0
1237665331474464802,55,0.0359999984502792,0.908999979496002,0,0.0359999984502792,0.0179999992251396,0
1237665180059500734,53,0,0.962000012397766,0,0,0,0.0379999987781048
1237665178989297825,33,0,1,0,0,0,0
1237665128563605746,21,0,1,0,0,0,0
1237665128556724445,57,0.0879999995231628,0.806999981403351,0.0179999992251396,0.0529999993741512,0.0179999992251396,0.0179999992251396
1237665128547156076,36,0.111000001430511,0.833000004291534,0,0.0280000008642673,0.0280000008642673,0
1237665128019853460,30,0,0.967000007629395,0,0.0329999998211861,0,0
1237655550744331164,26,0,0.962000012397766,0,0.0379999987781048,0,0
1237653652921516397,35,0,0.800000011920929,0.028999999165535,0.0570000000298023,0,0.114000000059605
1237653652914372686,43,0.0230000000447035,0.930000007152557,0,0.0469999983906746,0,0
1237653651840368802,25,0,0.920000016689301,0,0,0,0.0799999982118607
1237653651301073106,31,0,0.967999994754791,0,0,0,0.0320000015199184
1237653501506224228,54,0.0370000004768372,0.814999997615814,0.0560000017285347,0.0740000009536743,0,0.0189999993890524
1237650371548020998,34,0.0590000003576279,0.882000029087067,0,0,0.0590000003576279,0
1237650371544940778,46,0,0.912999987602234,0.0219999998807907,0.0430000014603138,0,0.0219999998807907
1237650369945665662,26,0,0.884999990463257,0.0769999995827675,0,0,0.0379999987781048
1237650369398374699,49,0,1,0,0,0,0
1237650369397719093,37,0,0.945999979972839,0.0270000007003546,0,0.0270000007003546,0
1237649920579010869,59,0.034000001847744,0.847000002861023,0.0509999990463257,0.068000003695488,0,0
1237648721792663805,22,0.0450000017881393,0.954999983310699,0,0,0,0
1237648705140687376,22,0.090999998152256,0.818000018596649,0,0.090999998152256,0,0
1237648705138262436,54,0.0189999993890524,0.962999999523163,0,0,0.0189999993890524,0
1237648704602636571,43,0,1,0,0,0,0
1237648704597787008,66,0.0149999996647239,0.818000018596649,0,0.0610000006854534,0,0.105999998748302
1237648704068321540,38,0,0.921000003814697,0,0,0.0790000036358833,0
1237648704064454738,37,0,0.945999979972839,0.0540000014007092,0,0,0
1237648704064389350,55,0,0.944999992847443,0.0179999992251396,0.0179999992251396,0.0179999992251396,0
1237648703523455635,63,0.0790000036358833,0.841000020503998,0.0160000007599592,0.0480000004172325,0.0160000007599592,0
1237648703515853034,55,0.090999998152256,0.873000025749207,0,0.0359999984502792,0,0
1237648675068510546,26,0.0379999987781048,0.922999978065491,0,0.0379999987781048,0,0
1237648673458684355,23,0,1,0,0,0,0
1237668569320980980,22,0,0.818000018596649,0,0.181999996304512,0,0
1237665352394211420,27,0,1,0,0,0,0
1237665351857733649,53,0.0189999993890524,0.867999970912933,0.0570000000298023,0.0570000000298023,0,0
1237665128558821514,26,0,0.922999978065491,0.0379999987781048,0,0.0379999987781048,0
1237665128528806057,38,0,0.947000026702881,0.0260000005364418,0.0260000005364418,0,0
1237655550206804790,52,0.0379999987781048,0.808000028133392,0.0189999993890524,0.0579999983310699,0.0189999993890524,0.0579999983310699
1237648705140883544,33,0,0.939000010490417,0.0299999993294477,0,0,0.0299999993294477
1237671129124110587,58,0,0.913999974727631,0.034000001847744,0.034000001847744,0,0.017000000923872
1237671128587108509,34,0,0.912000000476837,0,0,0.028999999165535,0.0590000003576279
1237668650926342749,20,0,0.850000023841858,0.0500000007450581,0.100000001490116,0,0
1237667253482356956,24,0,0.958000004291534,0,0,0,0.0419999994337559
1237667109570478676,53,0,1,0,0,0,0
1237665533332750494,58,0,0.861999988555908,0.034000001847744,0.034000001847744,0.034000001847744,0.034000001847744
1237665533332226232,31,0.0649999976158142,0.83899998664856,0,0.0320000015199184,0.0320000015199184,0.0320000015199184
1237665428637024276,26,0.0379999987781048,0.922999978065491,0,0.0379999987781048,0,0
1237665373868589173,32,0,0.968999981880188,0,0,0,0.0309999994933605
1237665368507154552,46,0.0219999998807907,0.870000004768372,0,0.108999997377396,0,0
1237665330400395388,30,0,0.899999976158142,0,0,0,0.100000001490116
1237665329323311116,39,0,1,0,0,0,0
1237665228384960604,28,0.0710000023245811,0.89300000667572,0,0,0.0359999984502792,0
1237665226767204466,33,0.0299999993294477,0.939000010490417,0,0,0,0.0299999993294477
1237665180598009990,54,0.0189999993890524,0.962999999523163,0,0.0189999993890524,0,0
1237665180054913325,57,0.0179999992251396,0.930000007152557,0.0179999992251396,0.0179999992251396,0,0.0179999992251396
1237665128012120163,33,0.0610000006854534,0.908999979496002,0,0,0,0.0299999993294477
1237665126949781682,61,0.0489999987185001,0.851999998092651,0.0160000007599592,0.0329999998211861,0.0160000007599592,0.0329999998211861
1237665126949191823,53,0,0.829999983310699,0,0.0750000029802322,0.0189999993890524,0.0750000029802322
1237664874038887203,37,0.0270000007003546,0.945999979972839,0,0,0,0.0270000007003546
1237664834848686416,50,0,0.939999997615814,0.0199999995529652,0,0.0399999991059303,0
1237655550743478824,41,0.0489999987185001,0.926999986171722,0,0,0,0.0240000002086163
1237655550742298700,27,0,0.962999999523163,0.0370000004768372,0,0,0
1237653651843055846,23,0,1,0,0,0,0
1237650369935311021,61,0,0.984000027179718,0.0160000007599592,0,0,0
1237650369934131351,38,0.0529999993741512,0.947000026702881,0,0,0,0
1237650369400864912,50,0.0199999995529652,0.899999976158142,0,0,0.0199999995529652,0.0599999986588955
1237648721792467025,35,0.028999999165535,0.828999996185303,0,0.0860000029206276,0.028999999165535,0.028999999165535
1237648705668317441,62,0.0480000004172325,0.887000024318695,0.0160000007599592,0.0320000015199184,0.0160000007599592,0
1237648705135771961,57,0.0179999992251396,0.930000007152557,0,0.0529999993741512,0,0
1237648705130725628,29,0.0689999982714653,0.897000014781952,0,0.034000001847744,0,0
1237648704603685439,51,0.0390000008046627,0.940999984741211,0,0,0.0199999995529652,0
1237648704597131557,34,0,1,0,0,0,0
1237648704594182574,26,0,1,0,0,0,0
1237648704065766036,52,0.0769999995827675,0.865000009536743,0,0.0579999983310699,0,0
1237648704056262733,55,0,0.944999992847443,0,0.0179999992251396,0.0359999984502792,0
1237648704050561343,32,0,0.906000018119812,0.0939999967813492,0,0,0
1237648702977343535,31,0,1,0,0,0,0
1237664132092330098,29,0.0689999982714653,0.861999988555908,0,0.034000001847744,0,0.034000001847744
1237650795138712031,33,0,0.908999979496002,0,0,0.0299999993294477,0.0610000006854534
1237674370213348036,36,0.0560000017285347,0.944000005722046,0,0,0,0
1237664130484207928,68,0.0149999996647239,0.955999970436096,0.028999999165535,0,0,0
1237650804809334800,35,0,0.971000015735626,0,0.028999999165535,0,0
1237650804809334796,33,0,0.970000028610229,0.0299999993294477,0,0,0
1237650804801274066,33,0.090999998152256,0.84799998998642,0.0299999993294477,0.0299999993294477,0,0
1237650804801077502,42,0.0240000002086163,0.880999982357025,0.0240000002086163,0.0480000004172325,0,0.0240000002086163
1237650804271349942,28,0,0.929000020027161,0,0.0359999984502792,0.0359999984502792,0
1237650804271349900,41,0.0240000002086163,0.853999972343445,0.0240000002086163,0.0979999974370003,0,0
1237650804269121785,29,0.034000001847744,0.930999994277954,0,0,0,0.034000001847744
1237650804269056139,21,0.0949999988079071,0.904999971389771,0,0,0,0
1237650804268728470,38,0,0.973999977111816,0.0260000005364418,0,0,0
1237650804267942109,31,0,0.935000002384186,0,0.0649999976158142,0,0
1237650803735789867,30,0,1,0,0,0,0
1237650796211995024,20,0,0.850000023841858,0,0,0,0.150000005960464
1237650795675255242,31,0.0320000015199184,0.935000002384186,0,0,0,0.0320000015199184
1237650795673748016,28,0,0.96399998664856,0.0359999984502792,0,0,0
1237650794609246396,41,0.0240000002086163,0.976000010967255,0,0,0,0
1237650761320759322,37,0.0270000007003546,0.945999979972839,0.0270000007003546,0,0,0
1237650372088889528,31,0,0.967999994754791,0.0320000015199184,0,0,0
1237673808652665403,73,0.0270000007003546,0.836000025272369,0,0.0820000022649765,0.0410000011324883,0.0140000004321337
1237664132627366018,56,0.0359999984502792,0.96399998664856,0,0,0,0
1237650805878751371,32,0.0309999994933605,0.968999981880188,0,0,0,0
1237650762389323827,34,0,0.852999985218048,0,0.0879999995231628,0,0.0590000003576279
1237650761316893023,29,0,0.966000020503998,0,0.034000001847744,0,0
1237650372088889496,32,0.061999998986721,0.811999976634979,0,0.125,0,0
1237673808115466654,21,0.0480000004172325,0.952000021934509,0,0,0,0
1237664673787019275,31,0,0.967999994754791,0.0320000015199184,0,0,0
1237664672718979220,59,0.017000000923872,0.966000020503998,0.017000000923872,0,0,0
1237664672177782954,59,0.068000003695488,0.931999981403351,0,0,0,0
1237664670054744099,26,0,0.922999978065491,0.0379999987781048,0.0379999987781048,0,0
1237664669513220203,50,0.0799999982118607,0.819999992847443,0.0399999991059303,0.0199999995529652,0.0399999991059303,0
1237664668424536174,49,0,0.917999982833862,0.0410000011324883,0,0.0199999995529652,0.0199999995529652
1237664668422046012,31,0,0.967999994754791,0.0320000015199184,0,0,0
1237664295298335010,27,0,0.962999999523163,0,0,0,0.0370000004768372
1237664295298334817,26,0.0379999987781048,0.884999990463257,0,0.0769999995827675,0,0
1237664294761529597,30,0,1,0,0,0,0
1237664294222954528,30,0.0670000016689301,0.800000011920929,0,0.0670000016689301,0,0.0670000016689301
1237664289398522028,28,0,0.89300000667572,0,0,0,0.10700000077486
1237664133167448135,42,0,1,0,0,0,0
1237664132092985373,23,0,1,0,0,0,0
1237664130479816738,59,0,1,0,0,0,0
1237664105780019251,33,0.0299999993294477,0.908999979496002,0,0.0299999993294477,0,0.0299999993294477
1237664104703656093,21,0,1,0,0,0,0
1237662685755080800,50,0,0.860000014305115,0.0199999995529652,0.0599999986588955,0.0199999995529652,0.0399999991059303
1237661085346103517,26,0,0.962000012397766,0.0379999987781048,0,0,0
1237654668663521537,51,0.0780000016093254,0.824000000953674,0.0199999995529652,0.0780000016093254,0,0
1237654668663455984,19,0,0.947000026702881,0.0529999993741512,0,0,0
1237651271885521181,34,0,0.971000015735626,0,0,0,0.028999999165535
1237651252578156682,34,0.0590000003576279,0.940999984741211,0,0,0,0
1237651225172705658,35,0.028999999165535,0.913999974727631,0,0.0570000000298023,0,0
1237651213359317185,35,0.0570000000298023,0.85699999332428,0,0,0.028999999165535,0.0570000000298023
1237651192436293685,32,0.0309999994933605,0.906000018119812,0.0309999994933605,0,0,0.0309999994933605
1237651190826598749,41,0.0489999987185001,0.926999986171722,0,0.0240000002086163,0,0
1237651190821748914,28,0.0359999984502792,0.820999979972839,0,0.14300000667572,0,0
1237650805346271361,26,0,0.808000028133392,0.0379999987781048,0.0769999995827675,0.0379999987781048,0.0379999987781048
1237650805345681628,33,0.0299999993294477,0.939000010490417,0,0.0299999993294477,0,0
1237650804808351970,34,0.0590000003576279,0.882000029087067,0.028999999165535,0.028999999165535,0,0
1237650804806320273,22,0.0450000017881393,0.908999979496002,0.0450000017881393,0,0,0
1237650804273119341,33,0.0299999993294477,0.879000008106232,0.0610000006854534,0.0299999993294477,0,0
1237650804270366987,26,0,0.846000015735626,0.0769999995827675,0.0769999995827675,0,0
1237650804268335119,35,0,1,0,0,0,0
1237650803735265288,60,0,0.949999988079071,0,0,0,0.0500000007450581
1237650803731071045,37,0,0.97299998998642,0,0,0,0.0270000007003546
1237650796213174503,44,0.068000003695488,0.908999979496002,0,0.0230000000447035,0,0
1237650796212781182,64,0.0160000007599592,0.875,0,0.0309999994933605,0.0309999994933605,0.0469999983906746
1237650795674731070,23,0.0430000014603138,0.912999987602234,0.0430000014603138,0,0,0
1237650795140809116,50,0,0.959999978542328,0.0199999995529652,0.0199999995529652,0,0
1237650761854222382,62,0,1,0,0,0,0
1237650372092428432,27,0.0370000004768372,0.925999999046326,0.0370000004768372,0,0,0
1237673703967949065,31,0.0320000015199184,0.967999994754791,0,0,0,0
1237664667892318324,69,0,0.986000001430511,0.0140000004321337,0,0,0
1237664132084334762,55,0,0.98199999332428,0,0.0179999992251396,0,0
1237650804808089653,68,0,0.852999985218048,0.0149999996647239,0.103000000119209,0.028999999165535,0
1237673706117333212,59,0.068000003695488,0.915000021457672,0.017000000923872,0,0,0
1237664339328434297,33,0.0299999993294477,0.908999979496002,0,0.0610000006854534,0,0
1237664106315448497,74,0,0.986000001430511,0,0.0140000004321337,0,0
1237664093433954610,61,0.0160000007599592,0.950999975204468,0.0329999998211861,0,0,0
1237654668663652441,37,0,0.97299998998642,0,0,0,0.0270000007003546
1237654668662603963,27,0,0.962999999523163,0,0,0,0.0370000004768372
1237651497363702305,42,0.0710000023245811,0.904999971389771,0,0.0240000002086163,0,0
1237662701871628509,34,0.028999999165535,0.971000015735626,0,0,0,0
1237663531862196855,31,0,0.967999994754791,0.0320000015199184,0,0,0
1237663547431715229,33,0.0610000006854534,0.818000018596649,0.090999998152256,0.0299999993294477,0,0
1237663547967406702,35,0.0570000000298023,0.800000011920929,0.0570000000298023,0.028999999165535,0.0570000000298023,0
1237663547967930900,39,0.0509999990463257,0.820999979972839,0.0509999990463257,0.0769999995827675,0,0
1237663548505587854,58,0,0.897000014781952,0.017000000923872,0.034000001847744,0.017000000923872,0.034000001847744
1237663655879377605,27,0,0.925999999046326,0,0.0740000009536743,0,0
1237663655879442774,30,0,1,0,0,0,0
1237663787413733880,36,0,0.861000001430511,0,0,0.0560000017285347,0.0829999968409538
1237663787949490601,29,0,0.966000020503998,0,0.034000001847744,0,0
1237663787949556076,67,0.0299999993294477,0.805999994277954,0.0149999996647239,0.0900000035762787,0.0299999993294477,0.0299999993294477
1237663788485902851,23,0,0.912999987602234,0.0869999974966049,0,0,0
1237663789024149587,57,0,0.98199999332428,0.0179999992251396,0,0,0
1237663917335314915,57,0.0179999992251396,0.98199999332428,0,0,0,0
1237673705577382331,30,0,1,0,0,0,0
1237662700792971700,36,0,1,0,0,0,0
1237662702403780991,34,0,0.882000029087067,0.028999999165535,0.0590000003576279,0,0.028999999165535
1237662701874381492,30,0.100000001490116,0.899999976158142,0,0,0,0
1237662701869597254,24,0,0.958000004291534,0.0419999994337559,0,0,0
1237662701867761766,38,0,0.947000026702881,0.0260000005364418,0.0260000005364418,0,0
1237662701332333006,34,0,1,0,0,0,0
1237662701332070980,29,0,0.966000020503998,0.034000001847744,0,0,0
1237662700787531873,26,0,0.922999978065491,0.0769999995827675,0,0,0
1237662697037168995,25,0,1,0,0,0,0
1237662697034613031,53,0,0.887000024318695,0.0189999993890524,0.0750000029802322,0,0.0189999993890524
1237651716408476031,24,0,1,0,0,0,0
1237662697037168707,25,0.0399999991059303,0.879999995231628,0,0,0,0.0799999982118607
1237671939263103217,41,0.0979999974370003,0.805000007152557,0,0.0489999987185001,0.0489999987185001,0
1237671937114636590,59,0,0.966000020503998,0,0,0.017000000923872,0.017000000923872
1237668502758883478,35,0.0860000029206276,0.828999996185303,0.028999999165535,0.0570000000298023,0,0
1237665357238894856,34,0,0.971000015735626,0,0.028999999165535,0,0
1237665356164628653,62,0.0160000007599592,0.935000002384186,0.0160000007599592,0.0320000015199184,0,0
1237665355627430072,46,0.0649999976158142,0.825999975204468,0.0219999998807907,0.0430000014603138,0,0.0430000014603138
1237665355091280023,24,0,1,0,0,0,0
1237665355090952222,26,0.0379999987781048,0.808000028133392,0,0.0379999987781048,0,0.115000002086163
1237663915730337955,37,0.0270000007003546,0.97299998998642,0,0,0,0
1237663789031030789,33,0,0.970000028610229,0,0.0299999993294477,0,0
1237663786883022863,29,0.034000001847744,0.930999994277954,0.034000001847744,0,0,0
1237663547440496863,47,0,0.935999989509583,0,0.0430000014603138,0,0.0209999997168779
1237663530257350955,67,0,0.954999983310699,0.0299999993294477,0.0149999996647239,0,0
1237662702407188893,55,0.0179999992251396,0.96399998664856,0,0,0.0179999992251396,0
1237662702401421521,60,0.017000000923872,0.982999980449677,0,0,0,0
1237662702401224912,37,0.0270000007003546,0.97299998998642,0,0,0,0
1237662702398472459,53,0.0189999993890524,0.867999970912933,0.0379999987781048,0.0189999993890524,0.0570000000298023,0
1237662701870842442,29,0,0.966000020503998,0.034000001847744,0,0,0
1237662701870776452,27,0,0.962999999523163,0,0,0,0.0370000004768372
1237662701862125728,62,0.112999998033047,0.823000013828278,0.0160000007599592,0.0480000004172325,0,0
1237662701858914522,34,0.028999999165535,0.882000029087067,0.028999999165535,0.0590000003576279,0,0
1237662701337117132,28,0,0.929000020027161,0.0359999984502792,0.0359999984502792,0,0
1237662701334233533,69,0,0.88400000333786,0,0.0719999969005585,0.0140000004321337,0.028999999165535
1237662701334102525,44,0,0.976999998092651,0,0,0.0230000000447035,0
1237662701333447066,24,0,0.916999995708466,0,0.0419999994337559,0.0419999994337559,0
1237662701333446961,30,0,0.899999976158142,0.0670000016689301,0.0329999998211861,0,0
1237662701332594947,44,0.0230000000447035,0.841000020503998,0.0450000017881393,0.0450000017881393,0,0.0450000017881393
1237662701330170216,67,0,0.954999983310699,0.0299999993294477,0.0149999996647239,0,0
1237662700791595029,40,0,1,0,0,0,0
1237662700790350018,22,0,0.954999983310699,0.0450000017881393,0,0,0
1237662698652172621,49,0,1,0,0,0,0
1237651716411031742,55,0.0549999997019768,0.800000011920929,0.0179999992251396,0.108999997377396,0,0.0179999992251396
1237651716408737978,68,0.0439999997615814,0.867999970912933,0.0149999996647239,0.0590000003576279,0,0.0149999996647239
1237671936583008349,34,0,0.852999985218048,0,0.146999999880791,0,0
1237665582185971975,23,0,0.912999987602234,0.0869999974966049,0,0,0
1237663917343309887,22,0,1,0,0,0,0
1237663915731255509,56,0.0540000014007092,0.929000020027161,0,0,0.0179999992251396,0
1237663788493766903,38,0.0790000036358833,0.921000003814697,0,0,0,0
1237663787954340243,55,0.0359999984502792,0.890999972820282,0,0.0729999989271164,0,0
1237663786881712390,71,0.0140000004321337,0.930000007152557,0.0140000004321337,0.0419999994337559,0,0
1237663547437154552,27,0.0740000009536743,0.888999998569489,0,0,0.0370000004768372,0
1237663546903822565,23,0,0.870000004768372,0,0.0430000014603138,0,0.0869999974966049
1237662701871563102,38,0.0260000005364418,0.921000003814697,0.0260000005364418,0.0260000005364418,0,0
1237662701327155312,40,0.0750000029802322,0.824999988079071,0.025000000372529,0.0500000007450581,0,0.025000000372529
1237671936582943344,32,0.0309999994933605,0.843999981880188,0.0309999994933605,0.061999998986721,0,0.0309999994933605
1237665582726382153,30,0.0670000016689301,0.866999983787537,0.0329999998211861,0.0329999998211861,0,0
1237665582180008281,36,0.0280000008642673,0.944000005722046,0,0.0280000008642673,0,0
1237665582178959532,20,0.150000005960464,0.800000011920929,0,0,0.0500000007450581,0
1237665356165611771,56,0,0.85699999332428,0,0.0890000015497208,0.0179999992251396,0.0359999984502792
1237665356165218518,72,0.0560000017285347,0.916999995708466,0,0,0,0.0280000008642673
