#Table1
objid,nvote,elliptical,spiralclock,spiralanticlock,edgeon,dontknow,merger
1237648722300371177,64,0,0.875,0.061999998986721,0,0.061999998986721,0
1237648722301681793,52,0.0189999993890524,0.808000028133392,0,0,0.0189999993890524,0.153999999165535
1237648722835996717,27,0.0740000009536743,0.851999998092651,0.0740000009536743,0,0,0
1237648722320621837,30,0.0329999998211861,0.866999983787537,0,0,0,0.100000001490116
1237648722282545461,28,0.0359999984502792,0.85699999332428,0.0359999984502792,0.0359999984502792,0.0359999984502792,0
1237674601604382935,33,0,1,0,0,0,0
1237657402417414233,25,0,0.920000016689301,0,0,0.0399999991059303,0.0399999991059303
1237657589782806545,28,0.0710000023245811,0.929000020027161,0,0,0,0
1237657590858776636,59,0,1,0,0,0,0
1237657612873236636,30,0.0670000016689301,0.833000004291534,0,0.0670000016689301,0,0.0329999998211861
1237661353776447603,38,0,0.947000026702881,0.0260000005364418,0,0,0.0260000005364418
1237661353777365192,28,0,0.85699999332428,0,0,0.0359999984502792,0.10700000077486
1237666302168072382,52,0,0.808000028133392,0,0,0,0.19200000166893
1237678617411125485,27,0,0.962999999523163,0,0,0,0.0370000004768372
1237678617939280411,36,0.0280000008642673,0.944000005722046,0,0,0,0.0280000008642673
1237678617972441241,16,0,0.875,0,0.125,0,0
1237666339190407310,25,0,0.959999978542328,0,0.0399999991059303,0,0
1237666339189489812,26,0,0.922999978065491,0,0.0379999987781048,0,0.0379999987781048
1237666301633233024,28,0,1,0,0,0,0
1237666299485683880,35,0.028999999165535,0.885999977588654,0.028999999165535,0,0,0.0570000000298023
1237663204920262692,62,0,0.967999994754791,0.0160000007599592,0,0,0.0160000007599592
1237663204918690143,32,0.125,0.811999976634979,0,0.0309999994933605,0.0309999994933605,0
1237657776616571188,21,0,1,0,0,0,0
1237657776610279510,54,0.0560000017285347,0.907000005245209,0.0189999993890524,0.0189999993890524,0,0
1237657611805261993,55,0,1,0,0,0,0
1237657608575123656,36,0.0280000008642673,0.916999995708466,0.0280000008642673,0,0,0.0280000008642673
1237657608565555737,38,0.0529999993741512,0.867999970912933,0,0.0529999993741512,0,0.0260000005364418
1237657606424887423,19,0,1,0,0,0,0
1237657595148566821,16,0,0.875,0.061999998986721,0,0.061999998986721,0
1237657595148369990,25,0,0.920000016689301,0,0,0,0.0799999982118607
1237657595146076639,33,0.0610000006854534,0.908999979496002,0,0,0,0.0299999993294477
1237657594606780614,44,0.0230000000447035,0.976999998092651,0,0,0,0
1237657594069975711,33,0.120999999344349,0.84799998998642,0,0,0,0.0299999993294477
1237657591929372797,38,0,0.894999980926514,0.0529999993741512,0.0260000005364418,0,0.0260000005364418
