#Table1
objid,nvote,elliptical,spiralclock,spiralanticlock,edgeon,dontknow,merger
1237648722294145341,37,0.0810000002384186,0,0.865000009536743,0.0540000014007092,0,0
1237648722304303233,33,0,0.0299999993294477,0.879000008106232,0,0,0.090999998152256
1237648721789124812,54,0,0,0.962999999523163,0.0189999993890524,0,0.0189999993890524
1237648721764745232,54,0.0560000017285347,0,0.833000004291534,0.0740000009536743,0,0.0370000004768372
1237648721761927310,50,0.0599999986588955,0,0.920000016689301,0.0199999995529652,0,0
1237671140944773151,48,0,0.0419999994337559,0.938000023365021,0,0,0.0209999997168779
1237648722836979809,23,0.0430000014603138,0,0.957000017166138,0,0,0
1237652899158818909,22,0.0450000017881393,0,0.954999983310699,0,0,0
1237652899161899240,18,0,0.0560000017285347,0.944000005722046,0,0,0
1237652900228562993,62,0,0.0320000015199184,0.967999994754791,0,0,0
1237652900770349218,23,0.0869999974966049,0,0.825999975204468,0.0869999974966049,0,0
1237652900773167321,32,0.0309999994933605,0,0.938000023365021,0,0.0309999994933605,0
1237672796110192686,29,0.103000000119209,0,0.828000009059906,0.034000001847744,0,0.034000001847744
1237671763177439295,35,0,0,0.913999974727631,0.028999999165535,0.0570000000298023,0
1237671763177439291,55,0,0,1,0,0,0
1237671128053186735,26,0,0,0.846000015735626,0.115000002086163,0,0.0379999987781048
1237655469135823090,64,0.0160000007599592,0.0309999994933605,0.953000009059906,0,0,0
1237655469135692266,35,0,0.028999999165535,0.828999996185303,0,0,0.14300000667572
1237652901297717422,28,0,0,1,0,0,0
1237652629103247402,43,0.0930000022053719,0,0.88400000333786,0,0,0.0230000000447035
1237652616742109324,18,0.0560000017285347,0,0.944000005722046,0,0,0
1237652599566303492,32,0,0.061999998986721,0.938000023365021,0,0,0
1237652598490137139,25,0,0,1,0,0,0
1237651754563600579,31,0.0320000015199184,0.0320000015199184,0.935000002384186,0,0,0
1237651754025091254,41,0,0,1,0,0,0
1237655742402658654,26,0,0.0379999987781048,0.922999978065491,0,0,0.0379999987781048
1237655470209433986,64,0.0469999983906746,0,0.828000009059906,0.061999998986721,0,0.061999998986721
1237654604238750069,34,0,0,1,0,0,0
1237652934037995721,46,0,0.0219999998807907,0.977999985218048,0,0,0
1237652933495882221,57,0,0,0.98199999332428,0.0179999992251396,0,0
